@relation Blob

@attribute NAD_NMD REAL
@attribute LCOM5 REAL
@attribute DataSize REAL
@attribute class {0,1}

@Data
12.0,0.0,0,0
20.0,1.03896103663878,0,0
6.0,0.0,0,0
3.0,0.0,0,0
17.0,1.0769230769230769,0,0
14.0,1.0277777736385663,0,0
19.0,0.8787878724661741,0,0
4.0,0.0,0,0
7.0,1.5,0,0
22.0,1.0729166666666667,0,0
7.0,1.5,0,0
3.0,0.0,0,0
2.0,0.0,0,0
29.0,1.0555555555555556,0,0
4.0,0.0,0,0
13.0,1.0999999990065892,0,0
4.0,2.0,0,0
6.0,1.5,0,0
4.0,0.0,0,0
4.0,2.0,0,0
4.0,1.0,0,0
9.0,1.1666666641831398,0,0
7.0,1.1666666666666667,0,0
10.0,1.2,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
4.0,2.0,0,0
5.0,0.0,0,0
40.0,1.034090908865134,0,0
56.0,0.9811320754716981,0,0
37.0,1.0303030303030303,0,0
25.0,0.0,0,0
14.0,0.0,0,0
5.0,0.0,0,0
5.0,1.5,0,0
17.0,1.0833333333333333,0,0
10.0,0.875,0,0
13.0,1.1428571428571428,0,0
9.0,1.3333333333333333,0,0
8.0,1.2222222189108531,0,0
7.0,1.3333333333333333,0,0
2.0,0.0,0,0
4.0,2.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
7.0,0.0,0,0
16.0,1.075,0,0
6.0,1.5,0,0
4.0,0.0,0,0
7.0,1.5,0,0
19.0,1.183333332836628,0,0
11.0,0.0,0,0
4.0,0.0,0,0
6.0,1.5,0,0
10.0,1.2,0,0
5.0,1.5,0,0
7.0,1.5,0,0
5.0,1.5,0,0
6.0,1.5,0,0
3.0,0.0,0,0
4.0,2.0,0,0
7.0,1.5,0,0
4.0,0.0,0,0
9.0,0.9999999925494194,0,0
4.0,2.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
4.0,2.0,0,0
2.0,0.0,0,0
7.0,1.75,0,0
42.0,0.0,0,0
1.0,0.0,0,0
4.0,2.0,0,0
13.0,0.75,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
15.0,1.25,0,0
6.0,0.3333333333333333,0,0
7.0,1.1666666666666667,0,0
7.0,1.5,0,0
2.0,0.0,0,0
6.0,1.5,0,0
2.0,0.0,0,0
5.0,0.0,0,0
18.0,0.5454545454545454,0,0
44.0,0.9296875,0,0
20.0,1.0625,0,0
14.0,0.75,0,0
10.0,1.7999999970197678,0,0
10.0,1.7999999970197678,0,0
11.0,2.0,0,0
14.0,1.3333333333333333,0,0
26.0,1.060606059928735,0,0
3.0,0.0,0,0
4.0,0.0,0,0
10.0,1.3333333283662796,0,0
4.0,0.0,0,0
5.0,0.0,0,0
6.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
5.0,0.0,0,0
9.0,0.0,0,0
12.0,1.20833333209157,0,0
3.0,0.0,0,0
3.0,0.0,0,0
5.0,0.0,0,0
5.0,1.5,0,0
4.0,2.0,0,0
10.0,0.9999999925494194,0,0
14.0,1.0714285714285714,0,0
15.0,1.1666666666666667,0,0
6.0,1.5,0,0
5.0,2.0,0,0
