@relation Blob

@attribute NAD_NMD REAL
@attribute LCOM5 REAL
@attribute DataSize REAL
@attribute class {0,1}

@Data
20.0,1.0799999997019767,0,0
27.0,1.0625,0,0
12.0,1.095238093818937,0,0
7.0,0.0,0,0
38.0,0.9408866953233193,0,0
111.0,1.009845288305343,0,0
21.0,1.0795454545454546,0,0
7.0,0.0,0,0
14.0,1.1142857138599669,0,0
14.0,1.1142857138599669,0,0
30.0,1.0588235294117647,0,0
5.0,1.5,0,0
12.0,1.125,0,0
36.0,1.05,0,0
38.0,1.032258064516129,0,0
7.0,1.3333333333333333,0,0
2.0,0.0,0,0
69.0,1.0067385439321679,0,0
9.0,0.0,0,0
20.0,1.0625,0,0
31.0,1.0362318838420121,0,0
21.0,1.1111111111111112,0,0
22.0,1.1,0,0
19.0,1.2,0,0
6.0,1.5,0,0
6.0,0.0,0,0
152.0,1.2,0,0
5.0,2.0,0,0
15.0,1.0909090909090908,0,0
19.0,1.0769230769230769,0,0
13.0,0.0,0,0
13.0,1.1428571428571428,0,0
2.0,0.0,0,0
76.0,1.021341463414634,0,0
80.0,1.0253946467513038,0,0
48.0,1.0784313725307584,0,0
117.0,1.0097331240088965,0,0
38.0,1.0357142857142858,0,0
37.0,1.0296052631578947,0,0
13.0,1.1428571428571428,0,0
48.0,1.0236559135298575,0,0
64.0,1.0303030301784646,0,0
16.0,1.3333333333333333,0,0
18.0,1.0909090909090908,0,0
177.0,1.0087999999709427,0,0
11.0,0.9999999950329462,0,0
8.0,0.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
6.0,2.0,0,0
28.0,1.1777777776122094,0,0
12.0,1.0,0,0
34.0,1.0528846150264144,0,0
93.0,1.0107843135940093,0,0
115.0,1.0196647323826526,0,0
13.0,2.0,0,0
12.0,1.5,0,0
4.0,2.0,0,0
7.0,2.0,0,0
24.0,1.5,0,0
12.0,1.1428571428571428,0,0
8.0,1.25,0,0
11.0,1.1666666666666667,0,0
17.0,1.1666666666666667,0,0
17.0,1.1,0,0
6.0,1.3333333333333333,0,0
25.0,1.2,0,0
6.0,0.0,0,0
7.0,0.0,0,0
6.0,2.0,0,0
3.0,0.0,0,0
7.0,1.5,0,0
2.0,0.0,0,0
2.0,0.0,0,0
14.0,1.1142857138599669,0,0
9.0,2.0,0,0
9.0,0.0,0,0
20.0,1.0779220773415132,0,0
27.0,0.0,0,0
5.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
4.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
20.0,1.1666666666666667,0,0
9.0,1.2,0,0
7.0,2.0,0,0
41.0,1.0294117647058822,0,0
3.0,0.0,0,0
3.0,0.0,0,0
9.0,1.5,0,0
4.0,0.0,0,0
9.0,1.2,0,0
9.0,1.2,0,0
3.0,0.0,0,0
5.0,0.0,0,0
4.0,0.0,0,0
6.0,1.3333333333333333,0,0
3.0,0.0,0,0
6.0,0.0,0,0
6.0,0.0,0,0
13.0,1.1428571428571428,0,0
4.0,0.0,0,0
5.0,1.5,0,0
5.0,0.0,0,0
6.0,1.5,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
2.0,0.0,0,0
4.0,0.0,0,0
5.0,0.0,0,0
6.0,1.3333333333333333,0,0
7.0,0.0,0,0
5.0,1.5,0,0
5.0,1.5,0,0
3.0,0.0,0,0
3.0,0.0,0,0
5.0,0.0,0,0
15.0,1.1428571428571428,0,0
3.0,0.0,0,0
201.0,1.0095238095992023,0,0
43.0,1.025,0,0
5.0,0.0,0,0
5.0,0.0,0,0
3.0,0.0,0,0
16.0,0.9428571398769107,0,0
14.0,0.8095237995897021,0,0
12.0,1.3333333333333333,0,0
19.0,1.0178571428571428,0,0
21.0,1.0333333313465118,0,0
23.0,1.0625,0,0
6.0,0.0,0,0
11.0,1.1428571428571428,0,0
11.0,0.9999999950329462,0,0
35.0,1.0082644617015666,0,0
15.0,1.0476190447807312,0,0
5.0,0.0,0,0
11.0,1.2,0,0
17.0,1.125,0,0
18.0,1.083333332836628,0,0
47.0,1.0476190476190477,0,0
4.0,0.0,0,0
44.0,1.0190476187637874,0,0
18.0,1.0714285714285714,0,0
26.0,1.0625,0,0
91.0,1.0135416665580124,0,0
72.0,1.024064170963624,0,0
117.0,1.0179344464321525,0,0
25.0,1.0666666666666667,0,0
33.0,1.0526315789473684,0,0
6.0,0.0,0,0
9.0,1.25,0,0
128.0,1.0120870265344235,0,0
7.0,1.0,0,0
162.0,0.0,0,0
15.0,0.9999999981373549,0,0
6.0,2.0,0,0
91.0,1.0242691671828161,0,0
196.0,1.0125855326412185,0,0
11.0,1.1428571428571428,0,0
33.0,1.0555555555555556,0,0
28.0,1.0625,0,0
20.0,1.0769230769230769,0,0
68.0,1.020222446859576,0,0
36.0,1.0333333333333334,0,0
33.0,1.0588235294117647,0,0
43.0,1.0454545454545454,0,0
60.0,1.023602484379496,0,0
9.0,0.8,0,0
14.0,1.1428571428571428,0,0
8.0,1.2,0,0
12.0,1.125,0,0
5.0,0.0,0,0
26.0,1.0625,0,0
50.0,1.0285714285714285,0,0
16.0,1.125,0,0
31.0,1.0625,0,0
28.0,1.05,0,0
7.0,1.1666666666666667,0,0
30.0,1.0467836256874234,0,0
4.0,2.0,0,0
8.0,1.2222222189108531,0,0
1.0,0.0,0,0
28.0,1.125,0,0
17.0,1.1,0,0
18.0,1.125,0,0
18.0,1.1111111111111112,0,0
8.0,1.25,0,0
12.0,1.095238093818937,0,0
5.0,2.0,0,0
6.0,1.3333333333333333,0,0
34.0,1.0627450980246067,0,0
11.0,1.1428571428571428,0,0
14.0,1.0555555555555556,0,0
34.0,1.032258064516129,0,0
22.0,0.0,0,0
38.0,0.0,0,0
13.0,0.0,0,0
55.0,1.02,0,0
37.0,1.0136363631622358,0,0
10.0,0.8571428571428571,0,0
16.0,1.1428571428571428,0,0
41.0,0.9925925922890504,0,0
37.0,1.0299999989569186,0,0
65.0,1.0529100528607767,0,0
12.0,1.0833333333333333,0,0
7.0,0.0,0,1
4.0,0.0,0,0
5.0,0.0,0,0
31.0,1.0588235294117647,0,0
4.0,1.0,0,0
30.0,1.0561224482953548,0,0
7.0,0.0,0,0
114.0,1.1078748651262786,2,0
2.0,0.0,0,0
7.0,0.75,0,0
26.0,1.0928571425378322,0,0
3.0,0.0,0,0
6.0,0.0,0,0
37.0,1.059210526291281,0,0
8.0,1.25,0,0
3.0,0.0,0,0
240.0,1.0032051279265275,0,0
2.0,0.0,0,0
2.0,0.0,0,0
11.0,1.125,0,0
2.0,0.0,0,0
4.0,0.0,0,0
29.0,1.0647058822214603,0,0
11.0,1.1666666666666667,0,0
12.0,1.1428571428571428,0,0
10.0,1.2,0,0
26.0,1.0588235294117647,0,0
14.0,0.9642857142857143,0,0
6.0,1.3333333333333333,0,0
4.0,0.0,0,0
4.0,0.0,0,0
8.0,1.3333333333333333,0,0
6.0,1.5,0,0
18.0,1.1428571428571428,0,0
24.0,1.0625,0,0
4.0,0.0,0,0
22.0,1.0729166651144624,0,0
33.0,1.0769230769230769,0,0
28.0,1.053254436988097,0,0
16.0,1.1224489786795206,0,0
32.0,1.0285714263362544,0,0
14.0,1.4545454382896423,0,0
26.0,1.0476190476190477,0,0
32.0,1.0096153846153846,0,0
9.0,0.0,0,0
60.0,0.9922480610914008,0,0
4.0,0.0,0,0
4.0,0.0,0,0
112.0,1.014396456262422,0,0
6.0,0.6666666666666666,0,0
33.0,1.0333333331346513,0,0
38.0,0.9890909075737,0,0
40.0,1.0769230766842763,0,0
6.0,1.3333333333333333,0,0
10.0,1.1428571428571428,0,0
2.0,0.0,0,0
8.0,1.2,0,0
13.0,1.1428571428571428,0,0
22.0,1.0512820505178893,0,0
44.0,0.9411764705882353,0,0
39.0,0.9312499985098839,0,0
38.0,1.0892857126891613,0,0
16.0,1.8461538404226303,0,0
4.0,0.0,0,0
82.0,1.0028011196968603,0,0
24.0,1.066666666418314,0,0
4.0,1.0,0,0
6.0,2.0,0,0
27.0,1.0705128200352192,0,0
52.0,1.0218253964558244,0,0
97.0,0.9977718351239507,0,0
79.0,0.9948148146271706,0,0
55.0,1.0204081632653061,0,0
37.0,1.0431372540838577,0,0
13.0,1.25,0,0
19.0,1.125,0,0
20.0,1.1,0,0
47.0,1.0431818179786205,0,0
60.0,1.0471428571268917,0,0
30.0,1.037037037037037,0,0
10.0,1.5,0,0
58.0,1.0523809523632128,0,0
14.0,1.1142857138599669,0,0
9.0,0.0,0,0
5.0,0.0,0,0
9.0,0.0,0,0
4.0,0.0,0,0
28.0,1.5,0,0
19.0,1.3333333333333333,0,0
13.0,1.5,0,0
125.0,1.0262784089427441,0,0
95.0,1.026666666318973,0,0
85.0,1.0253333335121473,0,0
4.0,0.0,0,0
19.0,1.125,0,0
2.0,0.0,0,0
33.0,1.026666664580504,0,0
7.0,2.0,0,0
15.0,1.5,0,0
6.0,1.3333333333333333,0,0
8.0,1.2,0,0
12.0,1.25,0,0
29.0,1.0384615384615385,0,0
11.0,1.1875,0,0
7.0,1.0,0,0
4.0,2.0,0,0
7.0,1.25,0,0
6.0,1.25,0,0
2.0,0.0,0,0
2.0,0.0,0,0
12.0,1.1666666666666667,0,0
7.0,1.5,0,0
7.0,1.1666666666666667,0,0
8.0,1.3333333333333333,0,0
6.0,1.25,0,0
13.0,1.133333332836628,0,0
9.0,0.9999999925494194,0,0
19.0,1.0666666666666667,0,0
23.0,1.05,0,0
8.0,0.0,0,0
9.0,1.2222222189108531,0,0
15.0,1.0555555522441864,0,0
7.0,1.5,0,0
50.0,0.0,0,0
3.0,0.0,0,0
7.0,1.0,0,0
9.0,0.6,0,0
8.0,0.75,0,0
6.0,1.0,0,0
5.0,0.0,0,0
11.0,0.7142857142857143,0,0
11.0,0.875,0,0
11.0,1.1428571428571428,0,0
22.0,0.9880952356117112,0,0
8.0,1.2,0,0
17.0,1.1111111111111112,0,0
16.0,0.9523809467043195,0,0
14.0,0.8125,0,0
14.0,0.8,0,0
2.0,0.0,0,0
9.0,1.3333333333333333,0,0
6.0,1.3333333333333333,0,0
12.0,1.0833333333333333,0,0
12.0,1.25,0,0
13.0,0.6,0,0
13.0,1.095238093818937,0,0
16.0,1.1666666666666667,0,0
8.0,1.3333333333333333,0,0
83.0,1.0125000001862645,0,0
25.0,1.0769230769230769,0,0
53.0,1.025,0,0
28.0,1.0462962960203488,0,0
32.0,1.0476190476190477,0,0
11.0,1.0,0,0
6.0,0.5,0,0
19.0,1.0727272724563426,0,0
13.0,1.1,0,0
23.0,0.9999999989356313,0,0
12.0,1.25,0,0
18.0,0.0,0,0
15.0,1.1,0,0
14.0,1.1142857138599669,0,0
9.0,0.0,0,0
2.0,0.0,0,0
209.0,1.0050094517271804,0,0
5.0,0.0,0,0
6.0,1.5,0,0
20.0,1.046153845695349,0,0
14.0,1.0416666666666667,0,0
12.0,1.2,0,0
8.0,1.5,0,0
9.0,2.0,0,0
22.0,1.0909090909090908,0,0
18.0,1.1428571428571428,0,0
33.0,1.0833333333333333,0,0
18.0,1.0909090909090908,0,0
7.0,1.0,0,0
34.0,1.0333333331204595,0,0
5.0,0.0,0,0
5.0,0.0,0,0
84.0,1.007499999863406,0,0
39.0,1.0555555555555556,0,0
12.0,0.0,0,0
14.0,1.25,0,0
8.0,0.0,0,0
21.0,1.0277777761220932,0,0
37.0,1.0399999996026357,0,0
22.0,0.8666666636864344,0,0
5.0,0.0,0,0
6.0,0.0,0,0
14.0,1.1142857138599669,0,0
69.0,1.0198830409182442,0,0
26.0,0.9921875,0,0
9.0,0.0,0,0
9.0,1.0,0,0
7.0,1.0,0,0
17.0,0.0,0,0
5.0,0.0,0,0
20.0,1.1428571428571428,0,0
31.0,1.0555555555555556,0,0
45.0,1.0909090909090908,0,0
67.0,0.9980694967749957,0,0
63.0,1.0285714285161633,0,0
27.0,1.0454545454545454,0,0
5.0,1.5,0,0
16.0,1.1111111111111112,0,0
19.0,1.1428571428571428,0,0
2.0,0.0,0,0
8.0,0.9999999900658926,0,0
11.0,1.0,0,0
6.0,1.3333333333333333,0,0
6.0,1.5,0,0
11.0,1.1666666666666667,0,0
4.0,0.0,0,0
36.0,1.0434782598167658,0,0
3.0,0.0,0,0
36.0,1.0833333333333333,0,0
78.0,0.965517241186623,0,0
14.0,1.1142857138599669,0,0
130.0,1.0044503781909697,0,0
22.0,1.0555555555555556,0,0
9.0,0.0,0,0
6.0,1.3333333333333333,0,0
40.0,1.0224089634915192,0,0
14.0,1.5,0,0
34.0,0.9863636344671249,0,0
14.0,1.25,0,0
1.0,0.0,0,0
4.0,2.0,0,0
9.0,1.3333333333333333,0,0
1.0,0.0,0,0
8.0,1.5,0,0
